007180532,http://www.renaultoccasion-saint-nazaire.com/,Apache Tomcat
007350200,http://www.minetto.fr/,IIS
015651540,http://www.laconstruction-bourgogne.com/,
016450173,http://www.javaux-leveque.com/,Nginx
016750895,http://www.regie-fonciere.net/,
035550250,http://www.compagnons-du-batiment.fr/,Apache
035920271,http://marbrerieazureenne.com/,Apache
070201371,http://www.vetele-communication.fr/,Apache
086971017,https://www.valloire-habitat.com/,Apache
172100026,https://www.bourgognefranchecomte.fr/,Apache
190109397,http://leoncomas.colleges.ain.fr/,Apache
