025780321,http://www.kmoreau.fr/,IIS
026980508,http://www.impressionsdumas.com/,Apache
130003254,http://www.bretagne-environnement.org/,Apache
130008071,https://www.lyon.fr/,
130013709,http://www.orientation.auvergnerhonealpes.fr/,Nginx
174400051,http://www.nantes.tribunal-administratif.fr/,
175404300,http://www.ac-nancy-metz.fr/,
180090052,http://www.museeairespace.fr/,Nginx
181200023,http://www.aveyron.chambagri.fr/,Apache
183100056,http://www.cm-toulouse.fr/,Apache
190100206,http://georges-charpak.elycee.rhonealpes.fr/,Apache
190300608,http://www.lycee-jeanmonnet-yzeure.fr/,Nginx
