007150303,http://maffren.com/,Apache
017240953,http://www.jean-claude-roger-selongey.fr/,
046750014,http://lemaire-deffontaines.fr/,Apache
097250179,http://www.champagne-gimonnet.com/,Apache
130004823,http://www.reservemarinereunion.fr/,Apache
179710009,http://basse-terre.tribunal-administratif.fr/,
182100255,http://www.cpage.fr/,Apache
189720030,http://www.martinique.chambagri.fr/,Apache
190107946,http://portail.clg-du-valromey.ac-lyon.fr/,Nginx
190200881,http://camille-claudel.lyc.ac-amiens.fr/,Apache
190612408,http://www.clg-carnot.ac-nice.fr/,Apache
