016850992,http://www.sundyne.com/,IIS
057800609,http://www.marseille.aeroport.fr/,Nginx
073804627,http://finance-technique.com/,Apache
086080595,http://www.mesnard-catteau.com/,
130007099,http://draaf.bretagne.agriculture.gouv.fr/,Apache
171800014,http://cher.gouv.fr/,
175800010,http://www.nievre.gouv.fr/,Apache
177900016,http://www.deux-sevres.gouv.fr/,
180802514,http://www.ardennes.chambre-agriculture.fr/,Apache
181902024,http://www.correze.chambre-agriculture.fr/,Apache
189741119,http://www.reunion.chambagri.fr/,
190113043,http://yvonmorandat.colleges.ain.fr/,Apache
190218347,http://francois1er.ent.aisne.com/,Apache
190616961,http://www.lyc-de-la-montagne.ac-nice.fr/,Apache
